ID,Age,Gender,School_Grade,Daily_Usage_Hours,Sleep_Hours,Academic_Performance,Social_Interactions,Exercise_Hours,Anxiety_Level,Depression_Level,Self_Esteem,Parental_Control,Screen_Time_Before_Bed,Phone_Checks_Per_Day,Apps_Used_Daily,Time_on_Social_Media,Time_on_Gaming,Time_on_Education,Family_Communication,Weekend_Usage_Hours,Addiction_Level
2541,14,1,3,2.4,5,70,3,1.8,10,7,3,0,1.4,110,5,3.3,1.4,1.8,6,2.9,7.6
2542,13,1,3,6.1,7,79,3,0.0,5,6,1,1,1.4,150,9,4.1,0.8,1.6,9,10.2,10.0
2543,16,2,4,4.9,4,95,2,1.4,8,9,2,1,0.7,21,17,3.0,1.2,0.0,8,3.5,10.0
2544,19,0,1,8.8,7,90,1,0.7,1,4,7,1,1.3,95,18,1.7,1.7,1.0,8,5.9,10.0
2545,15,1,4,6.2,4,78,8,1.9,4,3,5,1,0.9,63,8,1.9,1.9,0.1,9,4.4,10.0
2546,19,1,3,2.2,7,57,8,2.1,10,7,6,0,0.9,20,7,3.0,1.2,2.1,5,5.2,4.5
2547,17,0,0,3.8,4,92,8,0.0,5,5,3,0,2.2,43,7,1.9,3.3,1.6,9,8.3,8.8
2548,14,2,0,6.9,5,61,10,0.7,3,9,2,0,1.4,111,14,2.9,1.5,1.6,2,8.6,10.0
2549,18,2,1,5.0,3,62,7,0.6,5,6,2,1,0.3,71,9,3.3,2.7,1.4,10,7.8,10.0
2550,17,1,4,7.4,6,75,0,0.8,2,10,1,0,1.6,98,12,1.2,0.3,0.4,5,8.2,10.0
2551,19,0,2,5.1,6,59,8,0.0,6,7,8,1,1.6,51,19,2.0,1.7,1.2,10,4.6,10.0
2552,15,2,2,0.2,5,97,6,1.2,8,6,2,1,0.6,81,10,1.3,2.0,1.2,9,7.4,4.3
2553,14,2,3,2.6,6,73,7,2.3,2,6,5,0,0.4,120,7,3.3,2.9,0.9,9,3.6,9.4
2554,18,1,5,6.2,6,93,3,1.5,4,5,1,0,0.5,56,13,1.6,1.0,1.9,6,3.7,9.5
2555,19,0,4,4.5,9,81,5,1.8,5,7,8,0,0.8,83,5,2.8,1.6,1.0,6,7.0,7.1
2556,16,1,5,6.0,8,80,10,1.8,8,5,3,1,1.2,49,14,3.2,1.5,0.4,10,6.2,10.0
2557,13,1,5,4.1,8,71,3,0.5,2,3,2,0,1.4,52,14,1.6,1.5,1.2,10,3.1,7.0
2558,15,0,2,1.1,6,83,3,1.7,2,8,6,1,1.0,47,12,1.2,0.6,0.8,9,6.0,3.0
2559,19,0,1,7.1,4,97,10,1.8,10,9,2,1,1.1,116,7,2.9,2.0,1.5,2,6.8,10.0
2560,17,2,5,4.9,6,89,1,0.8,7,1,5,0,1.2,37,12,1.8,2.0,1.2,3,7.8,8.6
2561,13,2,5,1.5,7,70,5,0.7,1,4,7,1,0.3,45,7,3.2,1.2,0.0,2,5.7,4.3
2562,16,0,2,5.5,6,57,10,1.6,3,1,9,0,1.4,67,20,1.0,0.8,0.3,2,6.2,9.2
2563,18,2,2,0.9,5,62,6,1.0,10,4,1,1,1.3,55,17,3.3,2.3,1.1,7,6.2,8.0
2564,14,0,2,4.4,8,94,0,0.0,3,4,1,0,1.8,38,8,2.7,1.1,0.8,6,3.7,6.3
2565,19,0,1,4.7,9,93,0,0.0,6,4,10,1,1.3,99,16,2.0,1.3,0.6,8,4.3,8.2
2566,18,1,5,6.2,6,81,3,1.1,2,6,4,1,0.7,67,14,3.8,0.4,0.2,3,5.3,10.0
2567,17,1,0,5.8,9,98,6,1.0,7,8,4,1,1.5,92,15,2.0,1.6,1.5,4,8.9,9.7
2568,16,2,2,6.6,3,85,3,0.0,9,7,9,0,1.1,95,19,2.5,1.2,1.1,4,6.9,10.0
2569,13,0,0,9.2,7,93,6,2.1,6,6,10,0,1.0,147,8,3.9,4.0,0.6,4,5.0,10.0
2570,17,2,4,5.8,7,67,9,0.1,6,9,5,0,1.3,117,13,1.7,0.1,0.8,3,8.3,8.6
2571,15,0,0,4.4,4,93,0,1.9,1,4,9,0,1.1,28,18,3.0,1.3,0.8,8,7.6,10.0
2572,15,2,5,8.1,7,88,4,1.2,7,5,6,0,1.5,128,19,1.7,1.0,0.5,2,3.6,10.0
2573,16,0,5,5.1,5,97,2,1.2,1,6,5,1,1.3,23,13,2.8,1.5,2.2,5,8.4,9.9
2574,13,2,5,5.2,8,61,8,1.7,8,10,5,0,2.1,51,13,0.7,0.0,1.0,9,3.9,5.4
2575,16,1,3,2.6,5,72,6,0.4,9,4,8,0,1.1,132,15,3.3,1.4,2.2,7,3.7,10.0
2576,14,1,1,7.4,7,94,6,0.7,9,2,10,0,0.2,40,15,1.5,0.5,0.7,6,2.6,9.4
2577,14,2,2,7.7,5,89,4,0.8,7,1,6,0,1.4,147,10,0.5,0.7,1.8,6,6.4,10.0
2578,19,0,2,3.9,8,63,9,0.2,8,5,7,0,0.5,113,17,3.6,2.3,0.8,1,2.3,10.0
2579,13,0,3,6.7,8,52,0,1.3,2,2,10,0,0.0,105,17,1.6,0.7,2.2,8,3.4,10.0
2580,15,2,5,6.9,6,92,5,1.6,1,8,2,0,0.4,68,10,2.6,1.4,0.8,4,8.9,10.0
2581,19,1,4,6.7,10,57,3,0.7,6,6,7,0,0.5,111,11,0.5,2.1,0.8,5,7.7,8.7
2582,14,2,0,4.6,6,76,0,0.5,3,8,2,0,0.9,24,5,2.2,2.2,1.8,8,1.0,7.5
2583,16,2,3,3.7,8,60,4,0.3,9,1,7,0,0.7,139,14,4.6,2.2,0.0,8,6.3,10.0
2584,15,0,0,4.5,5,62,1,1.5,9,9,3,0,0.9,79,17,3.2,1.2,0.1,6,5.9,10.0
2585,15,0,2,1.7,7,69,6,0.0,2,8,7,1,1.2,79,19,2.3,0.9,0.6,1,3.7,6.5
2586,18,1,5,3.2,6,60,2,1.6,3,5,10,1,0.8,109,20,2.2,1.9,1.5,8,0.4,10.0
2587,19,0,2,2.0,7,51,3,0.6,4,5,6,1,0.0,65,18,3.6,1.5,2.4,1,7.5,8.4
2588,16,2,0,2.7,3,80,1,2.0,5,2,4,0,2.1,109,19,3.5,1.3,1.8,6,9.6,10.0
2589,14,1,2,2.1,6,59,6,0.7,7,1,6,0,1.3,70,18,3.1,3.4,0.2,6,4.2,10.0
2590,16,0,2,6.5,8,81,4,1.6,7,5,1,1,1.7,150,14,2.8,1.0,0.7,8,5.2,10.0
2591,13,2,0,4.7,7,64,10,0.7,1,1,2,0,1.2,29,6,3.3,0.7,1.1,5,3.6,6.8
2592,14,0,3,5.5,6,90,4,1.1,7,5,10,1,1.3,106,17,4.0,0.7,1.4,7,7.1,10.0
2593,14,2,3,4.1,3,100,8,0.8,10,4,4,1,0.6,31,17,1.5,1.7,0.9,3,4.1,9.5
2594,18,2,5,8.2,7,62,6,2.5,1,4,10,0,1.4,84,13,0.6,0.2,1.4,6,7.5,9.6
2595,14,0,4,2.2,8,77,2,0.1,7,6,5,1,0.0,81,13,1.2,0.4,0.7,4,6.8,3.8
2596,13,2,0,2.5,6,80,8,0.2,7,5,10,0,1.0,50,7,2.2,0.4,0.7,8,3.5,4.5
2597,18,1,5,4.4,6,63,7,0.0,10,10,5,1,0.3,136,6,3.1,3.5,0.0,4,5.4,10.0
2598,16,2,2,6.8,10,79,3,0.9,7,2,9,0,0.3,117,18,1.4,0.7,0.9,8,3.7,9.8
2599,15,0,2,6.2,4,72,5,1.7,6,9,4,0,1.4,32,7,1.5,1.0,0.0,6,6.8,8.4
2600,14,2,0,3.9,6,50,6,0.0,6,8,2,0,0.6,34,18,1.9,1.3,0.5,3,6.4,8.1
2601,19,2,3,9.5,6,59,2,0.6,8,8,7,0,1.0,79,17,2.6,0.0,2.1,1,8.7,10.0
2602,14,0,3,3.6,7,85,5,0.0,1,5,6,1,1.0,109,15,2.9,1.2,2.3,3,7.5,9.3
2603,16,1,5,4.4,4,69,4,0.4,3,4,3,1,0.2,119,8,2.6,2.0,2.6,2,9.4,10.0
2604,13,0,5,7.1,4,61,1,1.5,9,7,2,0,0.4,86,14,2.2,1.5,1.9,10,4.6,10.0
2605,15,1,3,5.9,8,73,0,1.2,5,6,8,1,0.8,93,12,1.8,1.1,0.4,3,7.5,8.9
2606,18,0,2,5.0,7,100,8,1.1,4,3,8,0,0.0,100,12,2.5,1.8,1.1,4,5.6,9.9
2607,14,1,5,4.0,5,87,10,2.1,5,4,6,0,0.8,45,14,1.5,1.8,0.3,4,7.0,8.4
2608,19,1,2,4.2,6,58,6,1.1,3,10,8,1,0.6,47,8,2.2,3.4,0.3,4,7.7,9.3
2609,18,2,1,4.7,6,97,6,0.6,7,5,1,1,1.0,36,18,2.2,2.5,0.0,5,2.9,10.0
2610,14,0,4,2.2,5,56,6,1.1,2,7,8,0,0.1,42,19,1.1,2.9,2.2,9,6.7,8.1
2611,13,0,2,4.7,5,90,6,1.5,10,10,7,1,0.6,127,9,2.3,1.9,0.9,5,1.0,10.0
2612,15,0,2,7.1,4,80,5,1.2,1,8,7,1,1.0,148,17,2.7,0.3,1.5,7,6.7,10.0
2613,19,1,2,1.1,3,88,7,0.4,1,10,5,0,0.0,144,15,2.6,1.0,1.4,5,8.2,8.7
2614,15,0,2,4.9,6,61,10,2.3,8,6,10,1,1.1,73,9,2.0,2.9,1.1,9,2.6,9.7
2615,19,0,1,4.9,7,54,8,1.6,3,2,1,1,0.2,115,6,2.0,2.8,1.8,1,5.5,9.6
2616,18,1,3,6.2,6,54,2,0.0,1,10,1,1,1.1,132,13,2.5,1.2,0.8,1,5.4,10.0
2617,14,0,5,3.2,8,52,5,1.2,8,2,9,1,0.3,116,15,3.1,0.6,1.5,6,6.1,8.0
2618,16,1,1,7.7,7,50,10,1.8,8,2,10,0,0.8,26,10,2.7,2.3,0.9,10,3.8,10.0
2619,18,1,2,3.9,5,94,3,0.6,9,9,3,0,1.3,79,9,2.6,1.3,1.3,9,4.9,8.4
2620,18,2,4,5.7,7,67,8,1.0,1,10,10,0,0.8,103,10,0.7,2.2,0.6,2,6.4,8.9
2621,15,0,5,0.0,7,61,7,0.8,7,2,3,1,1.1,76,14,3.6,0.7,1.0,7,8.9,4.7
2622,13,0,1,3.2,4,81,10,3.0,5,9,9,1,1.1,20,6,2.3,3.6,1.1,5,5.5,8.5
2623,17,0,0,10.3,7,57,2,0.4,6,9,4,0,1.0,136,20,3.9,1.7,0.2,10,8.7,10.0
2624,17,1,4,3.3,5,97,0,0.0,6,5,5,0,1.0,114,20,2.2,1.4,0.4,2,5.1,10.0
2625,19,0,2,4.2,7,81,5,0.7,9,8,5,1,1.1,28,15,3.0,2.2,0.6,4,8.0,9.3
2626,17,1,3,1.1,5,78,0,0.8,9,1,7,1,0.6,126,11,2.7,0.6,0.4,5,7.1,6.4
2627,14,2,0,5.9,4,62,0,0.0,4,4,7,0,1.8,123,8,4.0,2.7,0.1,3,6.8,10.0
2628,14,0,5,7.2,7,87,1,0.1,2,2,10,1,0.8,145,9,0.7,1.5,0.0,6,6.6,10.0
2629,14,2,2,5.3,6,100,10,0.0,2,5,5,1,0.0,112,17,1.8,3.3,0.7,7,6.4,10.0
2630,19,2,0,4.5,5,92,5,0.4,1,2,6,0,0.7,32,20,2.5,1.4,0.1,8,6.9,10.0
2631,15,2,1,5.2,6,69,2,1.2,5,4,5,0,0.6,91,17,3.3,1.3,1.0,2,6.1,10.0
2632,16,1,5,3.0,7,94,8,0.8,1,6,7,0,1.7,83,14,1.4,3.6,0.9,4,4.6,8.9
2633,18,2,4,8.0,6,74,8,1.2,3,9,7,1,0.4,67,9,4.0,2.4,0.4,9,5.5,10.0
2634,16,1,3,4.8,5,66,5,2.7,10,6,1,1,0.8,102,10,1.6,1.7,1.6,1,8.7,9.5
2635,19,1,0,4.1,5,78,5,1.1,4,1,8,1,1.8,110,19,2.9,2.7,1.2,3,3.1,10.0
2636,14,0,5,6.9,6,55,9,1.0,9,5,9,1,0.0,39,13,1.7,0.6,0.0,7,6.4,9.5
2637,15,1,5,6.5,6,82,8,0.0,3,9,8,0,1.6,59,9,2.7,4.0,0.0,4,6.3,10.0
2638,16,0,1,3.7,6,59,4,1.3,8,1,4,1,1.3,100,13,3.8,3.3,1.0,4,4.6,10.0
2639,17,1,5,5.5,8,64,8,0.0,9,9,1,0,0.6,41,7,2.3,2.7,0.3,10,7.0,8.5
2640,15,1,2,5.1,4,59,5,0.0,9,4,6,1,0.9,20,18,2.8,0.3,2.3,3,4.5,9.8
2641,16,0,5,3.6,4,100,0,0.9,8,4,8,1,0.6,53,8,3.9,1.5,1.4,7,7.5,9.3
2642,17,2,4,8.9,4,80,3,1.6,8,9,6,0,1.4,60,10,1.9,2.9,0.3,3,6.0,10.0
2643,14,2,4,5.0,8,72,1,0.5,5,8,10,0,0.5,69,20,3.0,2.2,0.0,7,4.1,10.0
2644,14,0,0,5.3,6,51,0,1.4,1,8,7,0,0.8,20,10,1.0,0.0,0.1,8,6.6,5.5
2645,15,2,1,3.7,7,66,3,0.0,7,7,7,0,1.4,141,12,4.4,2.9,2.0,5,4.1,10.0
2646,17,1,0,4.4,7,98,3,2.4,6,2,3,1,1.5,85,20,2.6,3.1,0.4,9,7.2,10.0
2647,13,2,4,5.3,5,72,8,2.2,3,2,5,0,1.6,110,14,5.0,2.0,0.7,8,4.7,10.0
2648,19,1,3,7.0,7,79,6,1.6,2,9,5,0,1.5,45,17,2.9,1.3,1.3,10,1.5,10.0
2649,14,2,2,6.2,4,99,10,1.0,2,10,9,0,1.1,131,8,0.8,1.9,1.3,3,9.5,10.0
2650,15,1,0,4.8,5,68,7,0.0,7,9,2,1,1.5,97,7,2.0,1.7,0.0,3,3.8,9.2
2651,19,2,5,5.3,7,82,7,0.0,2,9,1,0,1.0,89,14,1.8,2.1,1.6,8,3.4,10.0
2652,14,0,1,5.0,6,72,2,2.2,10,3,8,0,1.1,92,12,2.6,0.9,1.1,2,5.1,9.3
2653,18,0,0,3.3,8,96,9,0.6,6,5,6,1,0.8,40,7,3.4,2.1,0.8,4,7.0,6.9
2654,16,0,2,6.1,3,60,4,0.5,5,8,1,1,1.3,48,11,2.0,2.8,0.4,4,7.5,10.0
2655,15,1,0,2.3,7,69,9,0.0,2,2,9,0,0.5,72,8,2.7,1.4,0.2,10,5.8,5.5
2656,13,1,2,4.7,8,74,8,1.1,5,6,2,0,0.5,143,10,3.0,1.2,0.1,9,6.6,9.4
2657,19,2,2,6.5,6,100,9,0.0,2,2,10,0,1.1,123,13,2.8,0.1,1.2,7,6.5,10.0
2658,15,2,3,5.1,8,85,0,1.3,6,1,4,0,1.5,127,20,3.0,0.6,0.8,1,7.4,10.0
2659,15,0,4,3.5,6,92,7,2.2,4,5,6,0,1.6,29,15,3.4,1.6,1.1,2,8.9,8.8
2660,15,1,4,4.7,6,65,9,0.1,7,9,8,1,0.4,113,11,3.2,0.8,0.1,3,5.6,10.0
2661,18,1,0,3.5,5,53,0,1.1,9,6,5,1,1.4,128,7,2.5,1.7,2.4,5,3.9,8.9
2662,16,0,5,5.2,6,98,5,0.0,8,3,1,0,1.0,39,7,3.3,0.0,0.0,3,7.7,7.7
2663,16,1,4,4.9,6,51,4,1.1,9,6,9,1,0.8,142,18,0.4,1.7,0.5,10,6.7,10.0
2664,19,1,0,8.3,7,95,1,1.9,4,1,3,1,1.5,53,6,3.4,0.0,1.6,6,5.2,10.0
2665,14,2,4,2.6,6,68,0,0.0,6,9,6,0,0.9,122,20,1.4,1.2,0.6,9,6.4,8.6
2666,16,2,3,5.7,7,63,0,0.9,1,7,5,0,0.8,103,7,1.9,2.4,0.0,1,6.3,9.6
2667,16,0,2,4.7,8,89,1,0.6,10,9,4,1,0.4,86,15,0.8,0.9,0.6,7,4.9,7.1
2668,14,1,2,4.0,8,69,5,1.5,8,9,9,0,1.4,131,10,0.0,1.5,1.3,4,6.2,5.9
2669,13,0,3,2.2,8,96,10,0.0,10,4,9,0,1.2,49,11,2.1,1.4,1.9,6,6.8,4.7
2670,13,0,5,4.8,5,92,1,2.5,6,1,9,1,0.8,91,15,3.4,1.7,0.5,1,9.4,10.0
2671,16,2,4,11.5,8,96,0,1.3,3,1,10,0,0.2,58,12,3.0,0.0,1.4,5,4.8,10.0
2672,15,1,5,5.8,8,62,2,0.0,8,7,7,1,1.1,138,16,3.8,2.6,1.5,1,4.1,10.0
2673,15,1,5,7.6,4,78,8,1.7,6,10,9,1,0.0,33,17,1.1,2.6,0.0,8,6.6,10.0
2674,15,1,3,5.8,3,53,0,2.1,6,10,6,0,1.4,56,19,2.7,2.0,1.1,8,3.6,10.0
2675,17,2,4,5.0,7,63,5,1.7,5,4,8,0,1.3,21,16,2.7,0.0,1.3,7,7.1,7.4
2676,14,0,5,4.5,6,93,7,1.0,2,1,4,1,0.8,97,16,2.4,1.6,1.0,3,6.2,10.0
2677,13,0,0,4.2,5,91,8,0.0,7,1,2,0,1.0,47,13,2.2,2.2,0.6,8,6.2,9.5
2678,15,2,5,5.0,7,95,7,0.8,7,6,4,1,1.9,29,9,2.8,1.0,1.9,1,6.5,7.6
2679,14,0,2,3.8,4,93,8,2.8,5,5,3,0,0.2,47,10,3.6,2.0,1.1,1,6.9,9.9
2680,17,0,1,5.0,8,65,9,1.1,6,10,7,1,0.7,84,18,2.2,1.7,0.6,7,4.7,10.0
2681,17,1,2,2.6,8,100,8,0.5,10,3,9,1,1.6,123,19,0.5,0.0,0.7,7,6.7,5.2
2682,19,1,2,6.2,8,59,0,1.8,9,6,5,1,1.4,104,14,2.9,2.1,1.2,2,4.7,10.0
2683,17,1,1,4.6,4,88,6,1.9,8,1,6,1,1.6,66,19,1.9,0.5,0.7,6,7.1,9.8
2684,16,1,2,3.2,6,81,8,0.8,1,8,8,1,0.5,75,6,3.8,0.8,1.5,10,4.8,7.2
2685,16,1,4,5.9,7,93,3,1.5,7,1,10,1,0.9,99,11,3.2,1.7,1.0,3,8.4,10.0
2686,18,1,5,5.8,5,95,5,0.6,9,3,3,0,1.1,89,8,1.4,1.9,2.2,6,6.7,9.7
2687,19,2,1,3.3,6,89,6,0.1,3,10,8,0,0.1,124,15,2.4,1.5,0.6,2,7.4,9.7
2688,16,2,5,5.6,4,92,6,0.5,9,2,10,0,1.1,38,9,2.8,2.2,1.0,5,7.3,10.0
2689,15,0,5,6.7,6,50,5,1.0,6,4,4,1,1.6,71,10,1.3,1.4,1.6,10,6.0,9.6
2690,14,1,2,8.3,7,59,10,0.5,9,5,4,1,0.3,117,19,1.6,2.0,2.0,9,3.7,10.0
2691,17,2,1,7.7,9,68,7,0.0,6,3,3,1,0.1,73,13,3.3,0.0,0.0,10,6.5,10.0
2692,19,1,1,3.6,7,97,4,0.8,6,5,7,1,0.8,32,8,3.0,0.4,2.3,8,8.3,5.5
2693,16,0,2,4.6,6,74,0,1.4,8,9,9,0,0.5,58,12,3.3,0.3,0.8,4,10.1,8.6
2694,18,2,3,4.5,7,50,9,0.0,7,8,10,0,1.7,28,6,1.3,2.2,1.7,7,3.6,6.1
2695,15,2,4,6.2,6,56,1,0.3,9,2,8,0,1.4,89,15,2.4,1.7,0.9,8,6.3,10.0
2696,14,2,2,4.1,6,78,3,1.0,3,7,10,1,1.9,103,20,3.0,0.2,2.0,1,8.1,10.0
2697,18,2,3,8.0,5,84,5,1.6,7,6,3,0,0.5,34,17,4.0,0.9,0.9,3,9.5,10.0
2698,13,1,2,6.2,3,72,9,0.0,6,4,3,0,1.2,40,19,3.5,0.2,0.7,7,4.9,10.0
2699,19,1,0,8.0,5,57,7,0.5,7,3,9,1,0.5,29,13,1.7,0.0,0.5,2,5.6,10.0
2700,19,0,4,4.3,4,100,8,2.2,2,6,3,0,1.1,124,9,2.2,0.8,0.4,10,4.0,9.1
2701,14,1,2,6.6,8,89,4,0.9,1,4,9,1,0.1,67,10,4.7,2.7,0.8,2,6.8,10.0
2702,19,2,2,4.3,5,80,5,1.1,1,8,6,1,0.5,23,13,2.1,2.2,0.6,8,7.1,9.0
2703,19,2,0,2.5,6,90,10,0.3,7,7,3,1,1.2,41,9,2.9,2.8,0.9,10,9.1,7.5
2704,16,1,1,6.2,7,51,1,0.4,3,1,6,1,1.1,21,11,2.8,3.3,0.7,10,8.2,10.0
2705,18,0,1,5.9,5,58,0,1.6,9,4,9,1,0.4,44,10,2.8,2.4,0.3,3,6.5,10.0
2706,14,2,4,2.7,6,71,5,0.0,1,4,5,1,0.2,145,7,1.8,3.2,0.2,9,5.9,9.0
2707,13,0,2,4.6,5,52,3,0.6,1,6,3,1,1.0,57,7,2.1,0.7,0.6,5,2.3,7.2
2708,15,2,0,1.7,5,50,10,1.5,4,2,4,0,0.5,75,6,3.2,1.1,0.2,1,7.1,6.0
2709,13,2,2,5.9,6,79,10,1.6,4,5,5,0,0.2,117,15,2.8,2.5,0.6,2,6.7,10.0
2710,15,2,5,6.1,7,94,0,0.2,8,3,4,0,0.0,54,16,5.0,1.7,0.7,9,7.0,10.0
2711,18,1,4,8.2,6,60,8,0.9,6,3,7,1,0.0,47,16,5.0,1.1,0.8,3,4.9,10.0
2712,16,1,2,4.6,4,59,5,0.0,4,5,1,0,0.0,149,18,2.1,3.5,1.9,7,5.2,10.0
2713,17,2,2,2.3,7,55,10,1.2,5,7,4,0,0.1,141,6,3.6,2.4,1.6,8,5.8,8.7
2714,13,1,2,6.3,6,58,6,1.2,1,1,10,1,0.5,47,14,2.3,1.4,1.3,1,5.1,10.0
2715,19,0,2,6.8,6,100,7,1.1,1,7,7,1,0.0,68,17,2.9,2.1,0.8,10,6.2,10.0
2716,14,1,0,4.7,6,59,10,0.0,5,8,2,1,0.5,111,8,2.1,3.1,2.4,9,7.2,10.0
2717,16,1,2,5.3,3,74,8,0.8,9,4,4,1,1.1,69,13,1.2,1.1,1.4,1,5.7,10.0
2718,15,1,5,3.5,5,59,2,2.3,9,3,10,0,0.8,81,14,3.5,2.2,0.8,10,5.0,10.0
2719,14,0,5,8.8,6,59,8,1.7,10,9,9,1,1.5,84,19,4.4,0.3,1.3,6,6.6,10.0
2720,14,1,5,3.2,6,86,9,1.0,6,1,4,1,1.3,130,19,1.6,2.1,0.2,6,5.7,10.0
2721,16,0,0,4.2,6,63,6,0.1,2,7,10,0,1.6,32,15,2.1,1.4,1.0,7,6.7,8.0
2722,14,1,5,2.3,5,74,5,0.0,7,8,8,1,0.8,78,19,1.2,1.6,2.3,4,7.3,7.7
2723,17,0,5,5.0,8,78,9,0.5,7,1,10,1,1.1,147,13,2.4,1.7,1.8,5,6.3,10.0
2724,15,1,2,4.9,5,78,3,1.3,10,1,2,1,1.6,92,11,3.7,3.6,0.7,3,4.2,10.0
2725,15,0,5,2.7,3,71,1,0.0,5,6,6,0,1.8,50,7,2.3,2.9,2.1,4,10.5,8.5
2726,17,0,4,5.6,5,78,9,1.3,4,4,10,0,0.4,22,13,0.8,1.3,1.6,8,5.2,8.2
2727,16,2,3,5.7,7,65,8,1.2,10,9,3,1,1.5,125,19,2.2,3.1,1.2,5,6.4,10.0
2728,19,1,5,4.4,5,82,10,2.3,1,10,5,1,1.5,94,15,2.0,1.4,1.4,10,9.4,9.7
2729,16,1,3,6.1,5,78,9,0.9,2,5,2,1,1.2,122,16,3.7,1.2,1.8,1,5.8,10.0
2730,18,2,3,5.2,9,89,1,0.5,10,10,3,1,0.4,133,16,3.4,0.7,0.9,1,7.1,10.0
2731,18,0,1,5.4,5,90,6,0.0,2,5,4,1,1.4,59,19,1.8,0.2,1.3,1,5.4,9.9
2732,16,1,2,4.6,5,81,7,1.5,6,1,7,0,1.2,53,5,0.4,2.0,1.7,6,9.5,6.1
2733,14,1,1,2.1,6,71,10,2.1,4,1,8,0,1.2,22,7,3.2,1.4,1.5,7,7.4,5.2
2734,17,1,0,6.2,6,96,8,0.0,5,2,6,0,2.1,35,19,3.9,0.7,2.0,3,6.6,10.0
2735,19,0,1,5.6,4,51,2,1.4,9,4,4,0,1.1,143,11,1.7,1.6,0.5,3,8.5,10.0
2736,16,1,2,7.8,3,82,4,0.4,10,1,2,1,1.1,96,5,2.2,2.4,1.5,7,4.4,10.0
2737,14,0,2,6.2,6,74,8,0.0,8,1,8,0,1.4,84,13,1.2,1.0,0.0,3,7.4,9.4
2738,17,0,2,8.0,5,95,5,0.1,6,4,9,0,0.3,136,6,3.2,1.7,0.5,5,8.4,10.0
2739,18,2,2,2.5,3,55,9,0.9,6,3,7,0,0.5,125,5,1.5,1.2,1.7,7,4.8,7.0
2740,14,0,4,5.0,5,76,6,1.2,7,9,10,1,1.0,27,15,3.3,2.4,0.1,6,9.0,10.0
2741,19,2,4,6.3,10,82,10,0.0,9,6,4,0,2.3,58,14,2.0,3.6,1.3,1,4.6,10.0
2742,16,0,1,6.7,3,55,5,0.0,2,1,7,0,1.9,84,5,3.6,2.1,1.7,10,7.7,10.0
2743,18,0,3,1.4,4,66,7,0.4,8,10,1,1,2.1,113,17,2.7,2.5,1.0,9,7.7,10.0
2744,15,2,2,3.0,3,96,9,1.3,8,5,8,0,0.6,107,5,2.2,1.2,1.6,9,4.9,7.6
2745,19,2,1,1.9,4,68,8,1.8,6,6,1,1,1.5,100,6,2.2,1.3,1.5,8,7.7,6.4
2746,16,1,5,2.0,8,61,8,0.3,1,6,9,1,0.9,42,14,1.6,2.7,1.7,8,5.2,5.8
2747,15,1,3,11.0,8,75,8,0.3,8,7,8,1,0.3,139,19,3.2,4.0,1.2,5,4.1,10.0
2748,14,1,4,4.3,9,93,9,0.0,4,3,2,0,1.5,106,18,3.6,0.0,1.0,7,4.5,9.0
2749,16,2,3,2.5,6,100,0,1.0,3,5,10,0,0.5,115,16,2.7,1.0,2.0,4,1.2,8.6
2750,18,1,5,8.5,4,63,4,1.4,3,7,5,0,1.0,90,18,2.0,0.0,0.9,2,6.8,10.0
2751,15,0,3,10.6,7,81,9,2.5,9,8,8,0,0.0,39,12,1.1,2.4,0.5,7,2.5,10.0
2752,15,0,3,8.9,3,91,3,1.5,8,4,6,0,1.2,77,6,1.2,1.4,1.1,5,8.1,10.0
2753,18,0,2,4.7,7,84,8,0.6,1,9,3,1,1.4,61,19,3.7,2.2,1.1,5,5.7,10.0
2754,14,1,0,8.9,6,75,0,0.8,5,9,1,1,0.5,64,20,3.8,1.3,1.5,2,8.4,10.0
2755,17,2,5,5.8,5,83,0,0.1,3,2,5,1,1.3,136,15,1.6,2.0,1.0,1,6.8,10.0
2756,18,1,5,2.6,8,55,8,0.9,5,9,4,1,0.3,132,14,2.1,2.3,2.1,6,3.9,8.0
2757,19,1,3,7.1,6,63,9,1.2,9,4,10,1,2.2,137,16,3.2,1.3,0.2,3,7.1,10.0
2758,16,0,5,7.9,7,68,0,2.4,4,9,6,1,0.7,32,18,2.5,2.0,0.4,6,7.0,10.0
2759,15,1,2,5.1,6,58,5,0.0,7,1,4,1,0.5,99,18,1.4,2.6,1.1,3,7.7,10.0
2760,17,1,5,6.4,4,72,7,0.0,7,6,4,1,0.6,78,7,4.9,2.4,1.3,10,7.4,10.0
2761,15,1,5,8.2,8,84,8,0.5,3,3,5,1,0.8,78,17,1.1,3.6,1.3,10,6.6,10.0
2762,16,0,4,4.1,9,51,6,2.0,4,7,6,1,0.8,56,6,1.6,1.0,0.8,1,6.1,4.3
2763,14,0,4,6.7,7,79,5,0.7,4,4,5,0,0.7,112,20,2.2,1.4,0.3,4,1.5,10.0
2764,16,2,0,5.8,6,66,10,0.9,4,3,9,1,1.2,135,5,2.2,0.2,1.1,1,6.6,8.8
2765,15,0,1,3.2,6,63,3,0.0,4,9,1,1,0.6,126,19,2.8,3.1,0.6,1,4.9,10.0
2766,16,1,4,4.1,9,54,10,0.6,5,7,2,0,1.6,73,12,4.1,0.0,0.6,6,4.7,7.4
